"Item Type","Brand/Manufacture","Vendor","SKU","UPC","Case Barcode","Unit Description","Fullname","Pick Name","Unit Weight(lbs)","Length(in)","Width(in)","Height(in)","Item Description","Additional Description"
"Dry","Whoppers","Hershey","ETDP-1000-0327","010700923851","","Each","Whoppers Chocolate Malted Milk Balls Candy, 1.75 oz. Box (12-24 Case)","Whoppers Chocolate Malted Milk Balls Candy, 1.75 oz. Box (12-24 Case)","2.62","12.8","6.4","4.2","Whoppers Chocolate Malted Milk Balls Can","dy, 1.75 oz. Box (12-24 Case)"
"Dry","Whoppers","Hershey","ETDP-1000-0328","999123456789","","Each","Whoppers The Original Malted Milk Balls Candy, 7 oz. Peg Bag (1-12 Case)","Whoppers The Original Malted Milk Balls Candy, 7 oz. Peg Bag (1-12 Case)","0.31","6.06","2.52","0.71","Whoppers The Original Malted Milk Balls ","Candy, 7 oz. Peg Bag (1-12 Case)"
"Dry","Whoppers","Hershey","ETDP-1000-0329","010700024404","","Each","Whoppers Malted Milk Balls Candy, 5 oz. Movie Theater Box (1-12 Case)","Whoppers Malted Milk Balls Candy, 5 oz. Movie Theater Box (1-12 Case)","0.311","6.06","2.52","0.71","Whoppers Malted Milk Balls Candy, 5 oz. ","Movie Theater Box (1-12 Case)"
"Dry","York","Hershey","ETDP-1000-0331","034000041305","","Each","York Peppermint Patties Candy, 5.3 oz. Box (12-12 Case)","York Peppermint Patties Candy, 5.3 oz. Box (12-12 Case)","999","999","999","999","York Peppermint Patties Candy, 5.3 oz. B","ox (12-12 Case)"
"Dry","Zero","Hershey","ETDP-1000-0332","010700804280","","Each","Zero Almond Candy Bar, 3.4 oz. Box (12-12 Case)","Zero Almond Candy Bar, 3.4 oz. Box (12-12 Case)","2.75","3.5","7.2","2.75","Zero Almond Candy Bar, 3.4 oz. Box (12-1","2 Case)"
"Dry","Mr. Goodbar","Hershey","ETDP-1000-0334","034000243006","","Each","Mr. Goodbar Chocolate Candy with Peanuts Candy Bar, 1.75 oz. Box (12-36 Case)","Mr. Goodbar Chocolate Candy with Peanuts Candy Bar, 1.75 oz. Box (12-36 Case)","3.92","6","6","6","Mr. Goodbar Chocolate Candy with Peanuts"," Candy Bar, 1.75 oz. Box (12-36 Case)"
"Dry","Mr. Goodbar","Hershey","ETDP-1000-0335","999123456789","","Each","Mr. Goodbar Chocolate Candy with Peanuts Candy Bar, 2.6 oz. Box (12-18 Case)","Mr. Goodbar Chocolate Candy with Peanuts Candy Bar, 2.6 oz. Box (12-18 Case)","4.41","7","6.1","3.1","Mr. Goodbar Chocolate Candy with Peanuts"," Candy Bar, 2.6 oz. Box (12-18 Case)"
"Dry","PayDay","Hershey","ETDP-1000-0336","010700963277","","Each","PayDay Halloween Candy Peanut Caramel Candy Bar, 3.4 oz. Box (8-18 Case)","PayDay Halloween Candy Peanut Caramel Candy Bar, 3.4 oz. Box (8-18 Case)","999","999","999","999","PayDay Halloween Candy Peanut Caramel Ca","ndy Bar, 3.4 oz. Box (8-18 Case)"
"Dry","PayDay","Hershey","ETDP-1000-0337","010700963239","","Each","PayDay  Candy Bar, 1.85 oz. Box (12-24 Case)","PayDay  Candy Bar, 1.85 oz. Box (12-24 Case)","999","9","5.5","3","PayDay  Candy Bar, 1.85 oz. Box (12-24 C","ase)"
"Dry","Reese's","Hershey","ETDP-1000-0338","034000490073","","Each","Reese's Crispy Crunchy Candy, 3.1 oz. Box (8-18 Case)","Reese's Crispy Crunchy Candy, 3.1 oz. Box (8-18 Case)","3.51","0.9","8.15","2.05","Reese's Crispy Crunchy Candy, 3.1 oz. Bo","x (8-18 Case)"
"Dry","Reese's","Hershey","ETDP-1000-0339","034000152513","","Each","Reese's Fast Break Candy Bar, 1.8 oz. Box (12-18 Case)","Reese's Fast Break Candy Bar, 1.8 oz. Box (12-18 Case)","0.112","4.8","7.8","2.15","Reese's Fast Break Candy Bar, 1.8 oz. Bo","x (12-18 Case)"
"Dry","Reese's","Hershey","ETDP-1000-0340","999123456789","","Each","Reese's Fast Break Candy, 3.5 oz. Box (8-18 Case)","Reese's Fast Break Candy, 3.5 oz. Box (8-18 Case)","4.1","3.3","8.6","4.1","Reese's Fast Break Candy, 3.5 oz. Box (8","-18 Case)"
"Dry","Reese's","Hershey","ETDP-1000-0341","034000109302","","Each","Reese's Nutrageous Candy Bar, 1.66 oz. Box (16-18 Case)","Reese's Nutrageous Candy Bar, 1.66 oz. Box (16-18 Case)","0.103","999","999","999","Reese's Nutrageous Candy Bar, 1.66 oz. B","ox (16-18 Case)"
"Dry","Reese's","Hershey","ETDP-1000-0342","034000430017","","Each","Reese's Peanut Butter Cup Candy, 1.4 oz. Box (18-16 Case)","Reese's Peanut Butter Cup Candy, 1.4 oz. Box (18-16 Case)","1.38","1.97","3.54","1.57","Reese's Peanut Butter Cup Candy, 1.4 oz."," Box (18-16 Case)"
"Dry","Reese's","Hershey","ETDP-1000-0343","034000440009","","Each","Reese's Peanut Butter Cup Candy Bar, 1.5 oz. Box (12-36 Case)","Reese's Peanut Butter Cup Candy Bar, 1.5 oz. Box (12-36 Case)","0.09","999","999","999","Reese's Peanut Butter Cup Candy Bar, 1.5"," oz. Box (12-36 Case)"
"Dry","Reese's","Hershey","ETDP-1000-0344","034000430963","","Each","Reese's Peanut Butter Cup Candy, 2.8 oz. Box (9-16 Case)","Reese's Peanut Butter Cup Candy, 2.8 oz. Box (9-16 Case)","0.175","6.5","6.5","3.8","Reese's Peanut Butter Cup Candy, 2.8 oz."," Box (9-16 Case)"
"Dry","Reese's","Hershey","ETDP-1000-0345","034000433681","","Each","Reese's Peanut Butter Cup Dark Chocolate 2 Cups Candy Bar, 1.4 oz. Box (12-24 Case)","Reese's Peanut Butter Cup Dark Chocolate 2 Cups Candy Bar, 1.4 oz. Box (12-24 Case)","0.09","9.75","5.85","4.1","Reese's Peanut Butter Cup Dark Chocolate"," 2 Cups Candy Bar, 1.4 oz. Box (12-24 Case)"
"Dry","Reese's","Hershey","ETDP-1000-0346","999123456789","","Each","Reese's Peanut Butter Cup White Chocolate 2 Cups Candy Bar, 1.39 oz. Box (12-24 Case)","Reese's Peanut Butter Cup White Chocolate 2 Cups Candy Bar, 1.39 oz. Box (12-24 Case)","0.093","12","7","2","Reese's Peanut Butter Cup White Chocolat","e 2 Cups Candy Bar, 1.39 oz. Box (12-24 Case)"
"Dry","Reese's","Hershey","ETDP-1000-0347","034000446001","","Each","Reese's Peanut Butter Cups Candy, 5.3 oz. Peg Bag (1-12 Case)","Reese's Peanut Butter Cups Candy, 5.3 oz. Peg Bag (1-12 Case)","0.33","999","999","999","Reese's Peanut Butter Cups Candy, 5.3 oz",". Peg Bag (1-12 Case)"
"Dry","Reese's","Hershey","ETDP-1000-0349","034000480005","","Each","Reese's Peanut Butter Cups Candy, 2.8 oz. Box (6-24 Case)","Reese's Peanut Butter Cups Candy, 2.8 oz. Box (6-24 Case)","0.2","0.82","5.28","3.65","Reese's Peanut Butter Cups Candy, 2.8 oz",". Box (6-24 Case)"
"Dry","Reese's","Hershey","ETDP-1000-0350","999123456789","","Each","Reese's Pieces Big Cup Candy, 2.8 oz. Box (9-16 Case)","Reese's Pieces Big Cup Candy, 2.8 oz. Box (9-16 Case)","0.175","0.89","5.24","2.43","Reese's Pieces Big Cup Candy, 2.8 oz. Bo","x (9-16 Case)"
"Dry","Reese's","Hershey","ETDP-1000-0351","999123456789","","Each","Reese's Pieces Peanut Butter in a Crunchy Shell Candy, 1.53 oz. Box (18-36 Case)","Reese's Pieces Peanut Butter in a Crunchy Shell Candy, 1.53 oz. Box (18-36 Case)","1","999","999","999","Reese's Pieces Peanut Butter in a Crunch","y Shell Candy, 1.53 oz. Box (18-36 Case)"
"Dry","Reese's","Hershey","ETDP-1000-0353","034000441426","","Each","Reese's Pieces Peanut Butter Cup Candy Bar, 1.5 oz. Box (24-24 Case)","Reese's Pieces Peanut Butter Cup Candy Bar, 1.5 oz. Box (24-24 Case)","2.4","9","6","3","Reese's Pieces Peanut Butter Cup Candy B","ar, 1.5 oz. Box (24-24 Case)"
"Dry","Reese's","Hershey","ETDP-1000-0354","034000116508","","Each","Reese's Milk Chocolate | Peanut Butter Chocolate Candy Bar, 2.8 oz. Bag (4-18 Case)","Reese's Milk Chocolate | Peanut Butter Chocolate Candy Bar, 2.8 oz. Bag (4-18 Case)","0.185","0.65","7.91","2.01","Reese's Milk Chocolate | Peanut Butter C","hocolate Candy Bar, 2.8 oz. Bag (4-18 Case)"
"Dry","Twizzlers","Hershey","ETDP-1000-0359","034000541508","","Each","Twizzlers Cherry Nibs Candy, 2.5 oz. Pack (1-12 Case)","Twizzlers Cherry Nibs Candy, 2.5 oz. Pack (1-12 Case)","999","999","999","999","Twizzlers Cherry Nibs Candy, 2.5 oz. Pac","k (1-12 Case)"
"Dry","Annie Chun's","DOT","ETDS-0000-0361","999123456789","","Each","Annie Chun's Kung Pao Noodle Bowl, 8.6 oz. Bowl (1-6 Case)","Annie Chun's Kung Pao Noodle Bowl, 8.6 oz. Bowl (1-6 Case)","3.5","999","999","999","Annie Chun's Kung Pao Noodle Bowl, 8.6 o","z. Bowl (1-6 Case)"
"Dry","Annie Chun's","KeHE","ETDS-0000-0362","999123456789","","Each","Annie Chun's Hot and Sour Noodle Bowl, 5.5 oz. Bowl (1-6 Case)","Annie Chun's Hot and Sour Noodle Bowl, 5.5 oz. Bowl (1-6 Case)","1.04","17.13","6.61","6.46","Annie Chun's Hot and Sour Noodle Bowl, 5",".5 oz. Bowl (1-6 Case)"
"Dry","Annie Chun's","DOT","ETDS-0000-0363","999123456789","","Each","Annie Chun's Miso Noodle Bowl, 5.4 oz. Bowl (1-6 Case)","Annie Chun's Miso Noodle Bowl, 5.4 oz. Bowl (1-6 Case)","3.09","999","999","999","Annie Chun's Miso Noodle Bowl, 5.4 oz. B","owl (1-6 Case)"
"Dry","Annie Chun's","KeHE","ETDS-0000-0364","10765667100117","","Each","Annie Chun's Vietnamese-Style PHO Noodle Bowl, 6 oz. Bowl (1-6 Case)","Annie Chun's Vietnamese-Style PHO Noodle Bowl, 6 oz. Bowl (1-6 Case)","2.25","17.4","6.6","6.4","Annie Chun's Vietnamese-Style PHO Noodle"," Bowl, 6 oz. Bowl (1-6 Case)"
"Dry","Annie Chun's","KeHE","ETDS-0000-0366","10765667100704","","Each","Annie Chun's Peanut Sesame Noodle Bowl, 8.7 oz. Bowl (1-6 Case)","Annie Chun's Peanut Sesame Noodle Bowl, 8.7 oz. Bowl (1-6 Case)","999","17.22","6.66","6.19","Annie Chun's Peanut Sesame Noodle Bowl, ","8.7 oz. Bowl (1-6 Case)"
"Dry","Annie Chun's","KeHE","ETDS-0000-0367","999123456789","","Each","Annie Chun's Teriyaki Noodle Bowl, 8.2 oz. Bowl (1-6 Case)","Annie Chun's Teriyaki Noodle Bowl, 8.2 oz. Bowl (1-6 Case)","1.83","15.75","6.38","5.88","Annie Chun's Teriyaki Noodle Bowl, 8.2 o","z. Bowl (1-6 Case)"
"Dry","Annie Chun's","KeHE","ETDS-0000-0368","10765667100902","","Each","Annie Chun's Korean Sweet Chili Noodle Bowl, 7.9 oz. Bowl (1-6 Case)","Annie Chun's Korean Sweet Chili Noodle Bowl, 7.9 oz. Bowl (1-6 Case)","999","17.2","6.4","6.3","Annie Chun's Korean Sweet Chili Noodle B","owl, 7.9 oz. Bowl (1-6 Case)"
"Dry","Manner","KeHE","ETDS-0000-0372","999123456789","","Each","Manner Vienna Chocolate Cream Filled Wafer, 2.54 oz. Box (1-12 Case)","Manner Vienna Chocolate Cream Filled Wafer, 2.54 oz. Box (1-12 Case)","0.62","9399","3","2","Manner Vienna Chocolate Cream Filled Waf","er, 2.54 oz. Box (1-12 Case)"
"Dry","Manner","KeHE","ETDS-0000-0374","073935942332","","Each","Manner Vienna Lemon Cream Filled Wafer, 2.54 oz. Box (1-12 Case)","Manner Vienna Lemon Cream Filled Wafer, 2.54 oz. Box (1-12 Case)","0.16","999","999","999","Manner Vienna Lemon Cream Filled Wafer, ","2.54 oz. Box (1-12 Case)"
"Dry","Manner","KeHE","ETDS-0000-0375","073935942370","","Each","Manner Vienna Vanilla Cream Filled Wafer, 2.54 oz. Box (1-12 Case)","Manner Vienna Vanilla Cream Filled Wafer, 2.54 oz. Box (1-12 Case)","0.16","3.75","0.65","3.75","Manner Vienna Vanilla Cream Filled Wafer",", 2.54 oz. Box (1-12 Case)"
"Dry","Ritter Sport","KeHE","ETDP-1000-0378","050255018602","","Each","Ritter Sport Alpine Milk Chocolate Chocolate Candy Bar, 3.5 oz. Bar (1-12 Case)","Ritter Sport Alpine Milk Chocolate Chocolate Candy Bar, 3.5 oz. Bar (1-12 Case)","2.64","16","9.5","8.25","Ritter Sport Alpine Milk Chocolate Choco","late Candy Bar, 3.5 oz. Bar (1-12 Case)"
"Frozen","LaLoo's","DOT","ETFZ-0000-0383","999123456789","","Each","LaLoo's Capraccino Almond Fudge Ice Cream, 3  Tub (1-1 Each)","LaLoo's Capraccino Almond Fudge Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","LaLoo's Capraccino Almond Fudge Ice Crea","m, 3  Tub (1-1 Each)"
"Frozen","LaLoo's","DOT","ETFZ-0000-0384","184678000224","","Each","LaLoo's Deep Chocolate Ice Cream, 3  Tub (1-1 Each)","LaLoo's Deep Chocolate Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","LaLoo's Deep Chocolate Ice Cream, 3  Tub"," (1-1 Each)"
"Frozen","LaLoo's","DOT","ETFZ-0000-0385","999123456789","","Each","LaLoo's Mystic Strawberry Ice Cream, 3  Tub (1-1 Each)","LaLoo's Mystic Strawberry Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","LaLoo's Mystic Strawberry Ice Cream, 3  ","Tub (1-1 Each)"
"Frozen","LaLoo's","DOT","ETFZ-0000-0386","184678000231","","Each","LaLoo's Rumplemint Ice Cream, 3  Tub (1-1 Each)","LaLoo's Rumplemint Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","LaLoo's Rumplemint Ice Cream, 3  Tub (1-","1 Each)"
"Frozen","LaLoo's","DOT","ETFZ-0000-0387","184678000217","","Each","LaLoo's Vanilla Snowflake Ice Cream, 3  Tub (1-1 Each)","LaLoo's Vanilla Snowflake Ice Cream, 3  Tub (1-1 Each)","999","999","999","999","LaLoo's Vanilla Snowflake Ice Cream, 3  ","Tub (1-1 Each)"
"Frozen","Dove","Mars Ice Cream","ETFZ-0000-0388","999123456789","","Each","Dove Caramel Swirl with Milk Chocolate and Cashews Ice Cream Bar, 8.67 oz. Bar (12-3 Case)","Dove Caramel Swirl with Milk Chocolate and Cashews Ice Cream Bar, 8.67 oz. Bar (12-3 Case)","0.579","1.38","8.43","5.75","Dove Caramel Swirl with Milk Chocolate a","nd Cashews Ice Cream Bar, 8.67 oz. Bar (12-3 Case)"
"Frozen","Dove","Mars Ice Cream","ETFZ-0000-0389","999123456789","","Each","Dove Chocolate with Dark Chocolate Ice Cream Bar, 8.67 oz. Bar (12-3 Case)","Dove Chocolate with Dark Chocolate Ice Cream Bar, 8.67 oz. Bar (12-3 Case)","7.6","18.5","8","6.6","Dove Chocolate with Dark Chocolate Ice C","ream Bar, 8.67 oz. Bar (12-3 Case)"
"Frozen","Dove","Mars Ice Cream","ETFZ-0000-0390","999123456789","","Each","Dove Dark Chocolate with Vanilla Ice Cream Bar, 2.89 oz. Bar (1-12 Case)","Dove Dark Chocolate with Vanilla Ice Cream Bar, 2.89 oz. Bar (1-12 Case)","2.2","10.1","5.8","4","Dove Dark Chocolate with Vanilla Ice Cre","am Bar, 2.89 oz. Bar (1-12 Case)"
"Frozen","Dove","Mars Ice Cream","ETFZ-0000-0391","999123456789","","Each","Dove Milk Chocolate with Almonds and Vanilla Ice Cream Bar, 2.89 oz. Bar (1-12 Case)","Dove Milk Chocolate with Almonds and Vanilla Ice Cream Bar, 2.89 oz. Bar (1-12 Case)","0.18","999","999","999","Dove Milk Chocolate with Almonds and Van","illa Ice Cream Bar, 2.89 oz. Bar (1-12 Case)"
"Frozen","Dove","Mars Ice Cream","ETFZ-0000-0392","999123456789","","Each","Dove Milk Chocolate with Almonds and Vanilla Ice Cream Bar, 2.89 oz. Bar (1-12 Case)","Dove Milk Chocolate with Almonds and Vanilla Ice Cream Bar, 2.89 oz. Bar (1-12 Case)","999","999","999","999","Dove Milk Chocolate with Almonds and Van","illa Ice Cream Bar, 2.89 oz. Bar (1-12 Case)"
"Frozen","Dove","Mars Ice Cream","ETFZ-0000-0393","999123456789","","Each","Dove Mint Chocolate Chunk Ice Cream, 15.1 oz. Pint (1-8 Case)","Dove Mint Chocolate Chunk Ice Cream, 15.1 oz. Pint (1-8 Case)","999","999","999","999","Dove Mint Chocolate Chunk Ice Cream, 15.","1 oz. Pint (1-8 Case)"
"Frozen","Dove","Mars Ice Cream","ETFZ-0000-0394","999123456789","","Each","Dove Raspberry Sorbet with Dark Chocolate Ice Cream Bar, 12.6 oz. Bar (8-6 Case)","Dove Raspberry Sorbet with Dark Chocolate Ice Cream Bar, 12.6 oz. Bar (8-6 Case)","0.853","2.76","6.38","5.75","Dove Raspberry Sorbet with Dark Chocolat","e Ice Cream Bar, 12.6 oz. Bar (8-6 Case)"
"Frozen","Dove","Mars Ice Cream","ETFZ-0000-0395","999123456789","","Each","Dove Unconditional Chocolate Ice Cream, 15.1 oz. Pint (1-8 Case)","Dove Unconditional Chocolate Ice Cream, 15.1 oz. Pint (1-8 Case)","999","999","999","999","Dove Unconditional Chocolate Ice Cream, ","15.1 oz. Pint (1-8 Case)"
"Frozen","Dove","Mars Ice Cream","ETFZ-0000-0396","999123456789","","Each","Dove Vanilla with Dark Chocolate Ice Cream Bar, 8.67 oz. Bar (12-3 Case)","Dove Vanilla with Dark Chocolate Ice Cream Bar, 8.67 oz. Bar (12-3 Case)","0.572","1.38","7.52","5.75","Dove Vanilla with Dark Chocolate Ice Cre","am Bar, 8.67 oz. Bar (12-3 Case)"
"Frozen","Dove","Mars Ice Cream","ETFZ-0000-0397","999123456789","","Each","Dove Vanilla with Milk Chocolate Ice Cream Bar, 8.67 oz. Bar (12-3 Case)","Dove Vanilla with Milk Chocolate Ice Cream Bar, 8.67 oz. Bar (12-3 Case)","0.57","1.38","7.52","5.75","Dove Vanilla with Milk Chocolate Ice Cre","am Bar, 8.67 oz. Bar (12-3 Case)"
"Frozen","Dove","Mars Ice Cream","ETFZ-0000-0398","999123456789","","Each","Dove Variety Mix Vanilla and Chocolate Chip with Milk Chocolate Minis Ice Cream, 10.5 oz. Box (8-14 Case)","Dove Variety Mix Vanilla and Chocolate Chip with Milk Chocolate Minis Ice Cream, 10.5 oz. Box (8-14 Case)","6.13","12.6","11.06","6.6","Dove Variety Mix Vanilla and Chocolate C","hip with Milk Chocolate Minis Ice Cream, 10.5 oz. Box (8-14 Case)"
"Frozen","Dove","Mars Ice Cream","ETFZ-0000-0399","999123456789","","Each","Dove Variety Mix Vanilla and Chocolate with Dark Chocolate Minis Ice Cream, 10.5 oz. Box (8-14 Case)","Dove Variety Mix Vanilla and Chocolate with Dark Chocolate Minis Ice Cream, 10.5 oz. Box (8-14 Case)","999","999","999","999","Dove Variety Mix Vanilla and Chocolate w","ith Dark Chocolate Minis Ice Cream, 10.5 oz. Box (8-14 Case)"
"Frozen","KIND","Mars Ice Cream","ETFZ-0000-0400","999123456789","","Each","KIND Dark Chocolate Almond Sea Salt Ice Cream Bar, 1.6 oz. Bar (2-24 Case)","KIND Dark Chocolate Almond Sea Salt Ice Cream Bar, 1.6 oz. Bar (2-24 Case)","999","9.313","8.938","6.063","KIND Dark Chocolate Almond Sea Salt Ice ","Cream Bar, 1.6 oz. Bar (2-24 Case)"
"Frozen","KIND","Mars Ice Cream","ETFZ-0000-0401","999123456789","","Each","KIND Dark Chocolate Almond Sea Salt Ice Cream Bar, 8 oz. Bar (12-5 Case)","KIND Dark Chocolate Almond Sea Salt Ice Cream Bar, 8 oz. Bar (12-5 Case)","7.703","15.25","7.25","6","KIND Dark Chocolate Almond Sea Salt Ice ","Cream Bar, 8 oz. Bar (12-5 Case)"
"Frozen","KIND","Mars Ice Cream","ETFZ-0000-0402","602652273735","","Each","KIND Peanut Butter Dark Chocolate Ice Cream Bar, 1.4 oz. Bar (2-24 Case)","KIND Peanut Butter Dark Chocolate Ice Cream Bar, 1.4 oz. Bar (2-24 Case)","2.67","7","3","4","KIND Peanut Butter Dark Chocolate Ice Cr","eam Bar, 1.4 oz. Bar (2-24 Case)"
"Frozen","Snickers","Mars Ice Cream","ETFZ-0000-0404","691035283720","","Each","Snickers Dark Chocolate Ice Cream Bar, 2.8 oz. Bar (2-24 Case)","Snickers Dark Chocolate Ice Cream Bar, 2.8 oz. Bar (2-24 Case)","999","999","999","999","Snickers Dark Chocolate Ice Cream Bar, 2",".8 oz. Bar (2-24 Case)"
"Frozen","Snickers","Mars Ice Cream","ETFZ-0000-0405","691035281368","","Each","Snickers  Ice Cream Bar, 2.8 oz. Bar (2-48 Case)","Snickers  Ice Cream Bar, 2.8 oz. Bar (2-48 Case)","999","999","999","999","Snickers  Ice Cream Bar, 2.8 oz. Bar (2-","48 Case)"
"Frozen","Snickers","Mars Ice Cream","ETFZ-0000-0407","999123456789","","Each","Snickers N/A Ice Cream, 16 oz. Pint (1-8 Case)","Snickers N/A Ice Cream, 16 oz. Pint (1-8 Case)","999","999","999","999","Snickers N/A Ice Cream, 16 oz. Pint (1-8"," Case)"
"Frozen","Twix","Mars Ice Cream","ETFZ-0000-0408","999000000000","","Each","Twix Cookies &amp; Cream Ice Cream Bar, 1.93 fl. oz. Bar (12-6 Case)","Twix Cookies &amp; Cream Ice Cream Bar, 1.93 fl. oz. Bar (12-6 Case)","8.997","18.125","7.25","6","Twix Cookies &amp; Cream Ice Cream Bar, ","1.93 fl. oz. Bar (12-6 Case)"
"Frozen","Twix","Mars Ice Cream","ETFZ-0000-0409","999123456789","","Each","Twix  Ice Cream Bar, 3 oz. Bar (2-24 Case)","Twix  Ice Cream Bar, 3 oz. Bar (2-24 Case)","0.3","0.74","6.22","2.6","Twix  Ice Cream Bar, 3 oz. Bar (2-24 Cas","e)"
"Frozen","Twix","Mars Ice Cream","ETFZ-0000-0411","999000000000","","Each","Twix  Ice Cream, 16 oz. Pint (1-8 Case)","Twix  Ice Cream, 16 oz. Pint (1-8 Case)","999","999","999","999","Twix  Ice Cream, 16 oz. Pint (1-8 Case)",""
"Frozen","M&M's","Mars Ice Cream","ETFZ-0000-0414","999000000000","","Each","M&M's Chocolate Cookie, 24 fl. oz. Bar (1-24 Case)","M&M's Chocolate Cookie, 24 fl. oz. Bar (1-24 Case)","1.23","1.61","10.39","8.19","M&M's Chocolate Cookie, 24 fl. oz. Bar (","1-24 Case)"
"Frozen","M&M's","Mars Ice Cream","ETFZ-0000-0415","999123456789","","Each","M&M's Chocolate Light Ice Cream, 16 oz. Pint (1-8 Case)","M&M's Chocolate Light Ice Cream, 16 oz. Pint (1-8 Case)","5.445","14.25","7.125","4.05","M&M's Chocolate Light Ice Cream, 16 oz. ","Pint (1-8 Case)"
"Frozen","M&M's","Mars Ice Cream","ETFZ-0000-0416","999123456789","","Each","M&M's Vanilla Ice Cream Cone, 3.72 oz. Cone (1-24 Case)","M&M's Vanilla Ice Cream Cone, 3.72 oz. Cone (1-24 Case)","999","999","999","999","M&M's Vanilla Ice Cream Cone, 3.72 oz. C","one (1-24 Case)"
"Frozen","M&M's","Mars Ice Cream","ETFZ-0000-0417","999123456789","","Each","M&M's Vanilla Ice Cream, 4.25 oz. Bar (1-24 Case)","M&M's Vanilla Ice Cream, 4.25 oz. Bar (1-24 Case)","4.72","10.875","8.406","6.313","M&M's Vanilla Ice Cream, 4.25 oz. Bar (1","-24 Case)"
"Frozen","Milky Way","Mars Ice Cream","ETFZ-0000-0418","999000000000","","Each","Milky Way Chocolate Malt Ice Cream, 16 oz. Pint (1-8 Case)","Milky Way Chocolate Malt Ice Cream, 16 oz. Pint (1-8 Case)","4.96","3.74","3.74","4.02","Milky Way Chocolate Malt Ice Cream, 16 o","z. Pint (1-8 Case)"
"Frozen","Starburst","Mars Ice Cream","ETFZ-0000-0419","999000000000","","Each","Starburst Strawberry Sorbet Ice Cream Bar, 10.4 oz. Bar (1-4 Case)","Starburst Strawberry Sorbet Ice Cream Bar, 10.4 oz. Bar (1-4 Case)","0.6","2.62","5.87","5.81","Starburst Strawberry Sorbet Ice Cream Ba","r, 10.4 oz. Bar (1-4 Case)"
"Frozen","Twix","Mars Ice Cream","ETFZ-0000-0421","999000000000","","Each","Twix Triple Chocolate Ice Cream Bar, 3 oz. Bar (2-6 Case)","Twix Triple Chocolate Ice Cream Bar, 3 oz. Bar (2-6 Case)","999","999","999","999","Twix Triple Chocolate Ice Cream Bar, 3 o","z. Bar (2-6 Case)"
"Frozen","Digiorno","DOT","ETFZ-0000-0422","071921253165","","Each","Digiorno Cheese Stuffed Crust Four Cheese Pizza,   Box (1-10 Case)","Digiorno Cheese Stuffed Crust Four Cheese Pizza,   Box (1-10 Case)","0.65","7.4","7.4","1.5","Digiorno Cheese Stuffed Crust Four Chees","e Pizza,   Box (1-10 Case)"
"Frozen","Digiorno","DOT","ETFZ-0000-0423","071921248581","","Each","Digiorno Cheese Stuffed Crust Pepperoni Pizza,   Box (1-10 Case)","Digiorno Cheese Stuffed Crust Pepperoni Pizza,   Box (1-10 Case)","0.55","7.1","1.5","7.2","Digiorno Cheese Stuffed Crust Pepperoni ","Pizza,   Box (1-10 Case)"
"Frozen","Digiorno","DOT","ETFZ-0000-0424","071921121495","","Each","Digiorno Cheese Stuffed Crust Three Meat Pizza,   Box (1-10 Case)","Digiorno Cheese Stuffed Crust Three Meat Pizza,   Box (1-10 Case)","999","999","999","999","Digiorno Cheese Stuffed Crust Three Meat"," Pizza,   Box (1-10 Case)"
"Frozen","Digiorno","DOT","ETFZ-0000-0425","071921788605","","Each","Digiorno Thin Crust Pepperoni Pizza,   Box (1-10 Case)","Digiorno Thin Crust Pepperoni Pizza,   Box (1-10 Case)","999","999","999","999","Digiorno Thin Crust Pepperoni Pizza,   B","ox (1-10 Case)"
"Frozen","Digiorno","DOT","ETFZ-0000-0426","071921215781","","Each","Digiorno Traditional Crust Four Cheese Pizza,   Box (1-10 Case)","Digiorno Traditional Crust Four Cheese Pizza,   Box (1-10 Case)","999","999","999","999","Digiorno Traditional Crust Four Cheese P","izza,   Box (1-10 Case)"
"Frozen","Digiorno","DOT","ETFZ-0000-0427","071921754839","","Each","Digiorno Traditional Crust Pepperoni Pizza Pizza,   Box (1-10 Case)","Digiorno Traditional Crust Pepperoni Pizza Pizza,   Box (1-10 Case)","999","999","999","999","Digiorno Traditional Crust Pepperoni Piz","za Pizza,   Box (1-10 Case)"
"Frozen","Digiorno","DOT","ETFZ-0000-0428","071921484484","","Each","Digiorno Traditional Crust Supreme Pizza Pizza,   Box (1-10 Case)","Digiorno Traditional Crust Supreme Pizza Pizza,   Box (1-10 Case)","999","999","999","999","Digiorno Traditional Crust Supreme Pizza"," Pizza,   Box (1-10 Case)"
"Dry","Act II","Sam's Club","ETDS-0000-0429","076150232486","","Each","Act II Butter Lovers Microwave Popcorn, 2.75 oz. Bag (1-32 Case)","Act II Butter Lovers Microwave Popcorn, 2.75 oz. Bag (1-32 Case)","999","12.99","7.87","5.91","Act II Butter Lovers Microwave Popcorn, ","2.75 oz. Bag (1-32 Case)"
